"aggregated_crossings_id","barrier_id","internal_name","crossing_source","crossing_feature_type","crossing_type_code","barrier_status","transport_line_structured_name_1","rail_track_name","blue_line_key","watercourse_name","road_name","structure_type","structure_owner","private_owner_details","structure_list_status","assessment_type_completed","reason_for_exclusion","method_of_exclusion","partial_passability","partial_passability_notes","upstream_habitat_quality","constructability","estimated_cost_$","priority","type_of_rehabilitation","rehabilitated_by","rehabilitated_date","estimated_rehabilitation_cost_$","actual_project_cost_$","next_steps","timeline_for_next_steps","lead_for_next_steps","others_involved_in_next_steps","reason","notes","supporting_links","modelled_crossing_id","pscis_status","crossing_subtype_code","pscis_road_name","pscis_stream_name","pscis_assessment_comment","pscis_assessment_date","dam_name","dam_height","dam_owner","dam_use","dam_operating_status","utm_zone","utm_easting","utm_northing","downstream_route_measure","wscode","localcode","watershed_group_code","gnis_stream_name","barriers_anthropogenic_dnstr","barriers_anthropogenic_dnstr_count","barriers_anthropogenic_habitat_wcrp_upstr","barriers_anthropogenic_habitat_wcrp_upstr_count","barriers_ch_cm_co_pk_sk_dnstr","barriers_st_dnstr","barriers_wct_dnstr","ch_spawning_km","ch_rearing_km","ch_spawning_belowupstrbarriers_km","ch_rearing_belowupstrbarriers_km","cm_spawning_km","cm_spawning_belowupstrbarriers_km","co_spawning_km","co_rearing_km","co_rearing_ha","co_spawning_belowupstrbarriers_km","co_rearing_belowupstrbarriers_km","co_rearing_belowupstrbarriers_ha","pk_spawning_km","pk_spawning_belowupstrbarriers_km","sk_spawning_km","sk_rearing_km","sk_rearing_ha","sk_spawning_belowupstrbarriers_km","sk_rearing_belowupstrbarriers_km","sk_rearing_belowupstrbarriers_ha","st_spawning_km","st_rearing_km","st_spawning_belowupstrbarriers_km","st_rearing_belowupstrbarriers_km","wct_spawning_km","wct_rearing_km","wct_spawning_belowupstrbarriers_km","wct_rearing_belowupstrbarriers_km","all_spawning_km","all_spawning_belowupstrbarriers_km","all_rearing_km","all_rearing_belowupstrbarriers_km","all_spawningrearing_km","all_spawningrearing_belowupstrbarriers_km","set_id","total_hab_gain_set","num_barriers_set","avg_gain_per_barrier","dnstr_set_ids","rank_avg_gain_per_barrier","rank_avg_gain_tiered","rank_total_upstr_hab","rank_combined","tier_combined","label_in_wcrp","elko_region","geom"
"61239",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE","Cummings Creek FSR",NULL,356565258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4607599,"ASSESSED","BRIDGE","Cummings FSR","Cummings Creek","Quad Bridge. Rotten Stringers","2012-10-11",NULL,NULL,NULL,NULL,NULL,11,649461,5515299,"4941","300.625474.584724.427766","300.625474.584724.427766.191147","ELKR","Cummings Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004601225;1004602074;1024752563",3,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.104184123141","25.0324565428692","13.53","13.88","18.1","18.1","25.03","25.03","25.03","25.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000CFE4449BF6623B41CE5861E7B1062241000000000010934000000000004DB340"
"61240",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE","Cummings Creek FSR",NULL,356565258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4606524,"ASSESSED","BRIDGE","Cummings FSR","Cummings Creek","Quad Bridge. Rotten Stringers","2012-10-11",NULL,NULL,NULL,NULL,NULL,11,648588,5515130,"5982","300.625474.584724.427766","300.625474.584724.427766.222681","ELKR","Cummings Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004601225;1004602074;1024752563",3,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.0627183398993","23.9909907596275","12.49","12.84","17.06","17.06","23.99","23.99","23.99","23.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B000030561AC5AA5F3B41613B3AA0820422417F8DE98E8F66934000000000005EB740"
"61492",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE","Coal Creek Rd",NULL,356563802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600204,"ASSESSED","BRIDGE","Pages Draw","Coal Creek","Rotten bridge deck.","2012-09-27",NULL,NULL,NULL,NULL,NULL,11,652159,5482419,"17000","300.625474.584724.253915","300.625474.584724.253915.745865","ELKR","Coal Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.356542346611966","4.16448442319807","0.36","4.16","0.36","0.36","4.16","4.16","4.16","4.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00001F1A5D9EEB7D3B419BB35A61BE0A21413741FC9618EE974000000000009AD040"
"61494",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE","Coal Creek Rd",NULL,356563802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706509,"ASSESSED","BRIDGE","Coal Creek Rd","Coal Creek","Curbing on bridge is starting to rot.  Bridge needs a wash.","2012-09-27",NULL,NULL,NULL,NULL,NULL,11,649704,5485006,"12240","300.625474.584724.253915","300.625474.584724.253915.526367","ELKR","Coal Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.33619591568302","8.76632278240521","3.34","8.77","3.34","3.34","8.77","8.77","8.77","8.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000BE52731A1A733B415C86D2B64F1C214156EAFC44EB2494400000000000E8C740"
"61496",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356549331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706538,"ASSESSED","BRIDGE","Matheson Creek Road","Matheson Creek","None.","2012-09-27",NULL,NULL,NULL,NULL,NULL,11,648528,5481137,"3943","300.625474.584724.253915.470785","300.625474.584724.253915.470785.395729","ELKR","Matheson Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004602170;1004602198",2,NULL,NULL,"24617210003773","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2363165879073","3.2363165879073","2.01","2.01","3.24","3.24","3.24","3.24","3.24","3.24",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000CFF16D147C703B4121C067062CFD20411F6D5DB12E4398400000000000CEAE40"
"61497",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE","Coal Creek Rd",NULL,356549331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706508,"ASSESSED","BRIDGE","Coal Creek Rd","Coal Creek","None.","2012-09-27",NULL,NULL,NULL,NULL,NULL,11,648687,5484264,"112","300.625474.584724.253915.470785","300.625474.584724.253915.470785","ELKR","Matheson Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004602170;1004602198",2,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2985673389347","4.17675566804833","2.07","2.95","3.3","3.3","4.18","4.18","4.18","4.18",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000A873B6E9876F3B41D37F6F238B15214174055251951193400000000000005C40"
"61500",NULL,NULL,"PSCIS","ROAD, DEMOGRAPHIC","OBS","PASSABLE","unsigned",NULL,356563802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706496,"ASSESSED","BRIDGE","Coal Creek Rd","Coal Creek","None.","2012-09-27",NULL,NULL,NULL,NULL,NULL,11,640827,5484489,"1407","300.625474.584724.253915","300.625474.584724.253915","ELKR","Coal Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600227;1004602170;1004602198",3,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.8296597991909","24.4957161592903","15.6","23.25","16.83","16.83","24.5","24.5","24.5","24.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000C77C8605F3503B4196747E1C640F2141B2D7A1DF769A8F400000000000FC9540"
"61503",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE","River Road Extension FSR",NULL,356563802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706513,"ASSESSED","BRIDGE","Coal Creek Rd","Coal Creek","None.","2012-09-27",NULL,NULL,NULL,NULL,NULL,11,642057,5484507,"2879","300.625474.584724.253915","300.625474.584724.253915.118908","ELKR","Coal Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600227;1004602170;1004602198",3,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.3576594151557","23.023715775255","14.13","21.78","15.36","15.36","23.02","23.02","23.02","23.02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00003762C5D8B4553B4112F5EAE8C3102141294760B36F50904000000000007EA640"
"61504","61504",NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE","Coal Creek Rd",NULL,356563802,"Coal Creek","Coal Creek FSR","Stream crossing - OBS","CanWel Forest Products (TBC)",NULL,"Data-deficient barrier","Habitat confirmation",NULL,NULL,"Unknown",NULL,"High",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Barrier reassessment","2025-08-30","CWF",NULL,"A major storm event on November 14-15, 2021 caused extensive damage to Coal Creek Road and changed the course of the river. This event may have washed out this crossing since the confirmation was completed.
Reassess if/when road is rebuilt.","Prior to washout, this was a bridge with footings and rip rap intruding into the wetted channel margin and creating a cascade that was likely impeding fish passage. ","https://www.newgraphenvironment.com/fish_passage_elk_2021_reporting/appendix---61504---coal-creek.html",24706507,"HABITAT CONFIRMATION","BRIDGE","Coal Creek Road","Coal Creek","Habitat confirmation conducted due to debris in stream that causes small drop across stream (0.2 - 0.6m high) just downstream of the bridge. 9:20","2021-10-04",NULL,NULL,NULL,NULL,NULL,11,645312,5483686,"6899","300.625474.584724.253915","300.625474.584724.253915.286449","ELKR","Coal Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004602170;1004602198",2,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.3783752751868","18.7296897879551","10.15","17.5","11.38","11.38","18.73","18.73","18.73","18.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000DBDF2854BD623B41FF493ADDAD0D2141E70AE47BCC9091400000000000F3BA40"
"61513",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE","Fording FSR",NULL,356554901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600215,"ASSESSED","BRIDGE","Ewin Creek Road","Dry Creek","Bridge in good condition","2012-10-15",NULL,NULL,NULL,NULL,NULL,11,656531,5544653,"1172","300.625474.584724.501797.379510","300.625474.584724.501797.379510.059716","ELKR",NULL,"62181;62182;11e03b9a-0a3f-4022-b534-7e3de9eece2e",3,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.14464908698601","4.36811766664992","4.14","4.37","4.14","4.14","4.37","4.37","4.37","4.37",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B000078E64804A26F3B41215FDB8B38F1224155FCF1EC60FB97400000000000509240"
"61531",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356554901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4605820,"ASSESSED","BRIDGE","Dry Creek FSR","Dry Creek","Concrete bridge. Good condition.","2012-10-15",NULL,NULL,NULL,NULL,NULL,11,658012,5541492,"5252","300.625474.584724.501797.379510","300.625474.584724.501797.379510.473796","ELKR",NULL,"62181;62182;11e03b9a-0a3f-4022-b534-7e3de9eece2e",3,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.288118733894138","0.288118733894138","0.29","0.29","0.29","0.29","0.29","0.29","0.29","0.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000BC30E3CFF5763B4176D37B1D37DA22417FE530270D249A40000000000084B440"
"61608",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","CBS","BARRIER",NULL,NULL,356552735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4605389,"HABITAT CONFIRMATION","ROUND","Todhunter FSR","Todhunter Creek","Electrofished 300m downstream of culvert with no fish caught. No further action recommended.","2014-10-11",NULL,NULL,NULL,NULL,NULL,11,659250,5550343,"3534","300.625474.584724.501797.421982.076515","300.625474.584724.501797.421982.076515.381632","ELKR","Todhunter Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.539977634196847","1.26531586663102","0.54","1.27","0.54","0.54","1.27","1.27","1.27","1.27","442542","1.27",1,"1.27000000000000000000",NULL,"23","22","43","25","C","no","above_elko","01010000E0BD0B0000BD2FE1FD4F773B410CC545A709202341C7106A3C50C6994000000000009CAB40"
"61609",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356530454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4605289,"ASSESSED","BRIDGE","West Ewin Creek Side Straw","West Ewin Creek",NULL,"2012-10-17",NULL,NULL,NULL,NULL,NULL,11,660291,5548667,"53","300.625474.584724.501797.421982.201219.238571","300.625474.584724.501797.421982.201219.238571","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0160000000000229","0","0.02","0","0","0.02","0.02","0.02","0.02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00007EF892962F7C3B41F98F2BCE1714234125B783FA77F499400000000000804A40"
"61613",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356539063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4605286,"ASSESSED","BRIDGE","West Ewin Creek Side Straw","West Ewin Creek",NULL,"2012-10-18",NULL,NULL,NULL,NULL,NULL,11,659729,5548339,"1563","300.625474.584724.501797.421982.201219","300.625474.584724.501797.421982.201219.140133","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.327914634632504","3.66505589515477","0.33","3.67","0.33","0.33","3.67","3.67","3.67","3.67",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000C7E8F2C02C7A3B417E4F7969FD1023418F220DBD8D66994000000000006C9840"
"61616",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356563823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706679,"ASSESSED","BRIDGE","West Ewin Creek Side Straw","Ewin Creek",NULL,"2012-10-17",NULL,NULL,NULL,NULL,NULL,11,659082,5547215,"3194","300.625474.584724.501797.421982","300.625474.584724.501797.421982.201219","ELKR","Ewin Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.13330575394984","4.52495831806299","4.13","4.52","4.13","4.13","4.52","4.52","4.52","4.52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B000033948C483B783B4176A1D9EDA107234100DE2406819798400000000000F4A840"
"61623",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356563823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706530,"ASSESSED","BRIDGE","Ewin Creek FSR","Ewin Creek",NULL,"2012-10-17",NULL,NULL,NULL,NULL,NULL,11,661417,5545283,"7152","300.625474.584724.501797.421982","300.625474.584724.501797.421982.485822","ELKR","Ewin Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.30080118835913","1.47045375247243","1.3","1.47","1.3","1.3","1.47","1.47","1.47","1.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000F32726723F823B4124FE1E2502FB2241CEECA8FB98D499400000000000F0BB40"
"61627",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356563823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4606318,"ASSESSED","BRIDGE","Ewin Creek FSR","Ewin Creek",NULL,"2012-10-17",NULL,NULL,NULL,NULL,NULL,11,662307,5544622,"8484","300.625474.584724.501797.421982","300.625474.584724.501797.421982.503877","ELKR","Ewin Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.169652564113305","0","0.169652564113305","0","0","0.17","0.17","0.17","0.17",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000526F662E07863B413CD65EB1C6F62241C09DC3A615D59A40000000000092C040"
"61635",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356552735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4605969,"ASSESSED","BRIDGE","Todhunter FSR","Todhunter Creek Tributary","Riparian area has been recently impacted by logging activities.","2012-10-17",NULL,NULL,NULL,NULL,NULL,11,658073,5548576,"1363","300.625474.584724.501797.421982.076515","300.625474.584724.501797.421982.076515.031296","ELKR","Todhunter Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"61608",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.63519114395382","3.38915849883643","2.1","2.12","2.64","2.64","3.39","3.39","3.39","3.39",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000C7EB7A05A4733B416395A8F829112341FFA62A48B692984000000000004C9540"
"61636",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OTHER","PASSABLE","Fording FSR",NULL,356563823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600224,"ASSESSED","FORD","Fording River Road","Ewin Creek","A bridge is needed here. Ewin Creek has high habitat value and traffic crossing the ford is impacting downstream habitat","2012-10-17",NULL,NULL,NULL,NULL,NULL,11,657194,5547639,"832","300.625474.584724.501797.421982","300.625474.584724.501797.421982.030230","ELKR","Ewin Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"61608",1,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.2930421913646","16.807080224389","11.75","15.54","12.29","12.29","16.81","16.81","16.81","16.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00005786FB03B5703B41514666CB0509234148DAFE06ADF297400000000000008A40"
"62159",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OTHER","PASSABLE","Fording FSR",NULL,356559840,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706510,"ASSESSED","FORD","Fording River Road","Chauncey Creek","Ford at the mouth of Chauncey Creek should be replace by a bridge","2012-10-18",NULL,NULL,NULL,NULL,NULL,11,655997,5552885,"788","300.625474.584724.501797.535128","300.625474.584724.501797.535128","ELKR","Chauncey Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.35508883655795","4.84029378255153","4.36","4.84","4.36","4.36","4.84","4.84","4.84","4.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000265C136B6F693B412E884CAD7930234100000000009298400000000000A08840"
"62167",NULL,NULL,"PSCIS","ROAD, DEMOGRAPHIC","CBS","POTENTIAL","unsigned",NULL,356507053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600155,"ASSESSED","ROUND","Fording River Road","Fording River Tributary","Good rearing habitat available. Good candidate for restoration work.","2012-10-15",NULL,NULL,NULL,NULL,NULL,11,655241,5543558,"142","300.625474.584724.501797.358067","300.625474.584724.501797.358067","ELKR",NULL,"11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.410371731128483","0","0.41","0","0","0.41","0.41","0.41","0.41","444722","0.41",1,"0.41000000000000000000",NULL,"61","74","88","74","D","no","above_elko","01010000E0BD0B0000E23EEB4B2F6B3B41E575E83E71E722413FE849A2388497400000000000C06140"
"62172",NULL,NULL,"PSCIS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356568903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706636,"ASSESSED","BRIDGE","Line Creek Road","Fording River",NULL,"2012-10-15",NULL,NULL,NULL,NULL,NULL,11,654090,5534589,"9325","300.625474.584724.501797","300.625474.584724.501797.113924","ELKR","Fording River","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600666;1004602974;1004603242;1004603244;1004603263;1004603413;1004604060;1004604062;1004604114;1004604116;1004604117;1004604121;1004604422;1004604611;1004604674;1004604943;1004605430;1004605606;1004606284;1004606705;1004606710;1004606918;1004607028;1004607029;1004607409;1004607522;1024706649;197825;197827;61608;62167;62181;62182;62413;62416",35,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112.689694585257","122.454144318539","80.03","80.7","112.69","112.69","122.45","122.45","129.51","129.51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000D80565C9396B3B41201F8521CAA02241898F6E85CA449440000000008036C240"
